track_name,artist(s)_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,genre_category,pos,neg,neu,compound
"jealousy, jealousy",Olivia Rodrigo,0.6931471805599453,8.08886878916199,0.0,20.31644815301985,2.3978952727983707,0.0,4.2626798770413155,0.0,0.0,164,Minor,70,71,58,3.2188758248682006,0,2.0794415416798357,2.6390573296152584,other,0.254,0.109,0.638,0.9801
Monëy so big,YEAT,0.6931471805599453,7.295735072749282,0.0,19.390622306839457,1.0986122886681098,0.0,2.5649493574615367,0.0,2.3978952727983707,138,Major,69,35,57,2.5649493574615367,0,2.3978952727983707,2.302585092994046,other,0.257,0.151,0.593,0.9779
Something Just Like This,"The Chainsmokers, Coldplay",1.0986122886681098,10.05946513399048,3.091042453358316,21.513576355969178,5.820082930352362,5.241747015059643,7.898411092811599,1.3862943611198906,3.4339872044851463,103,Minor,61,47,65,1.3862943611198906,0,2.8903717578961645,1.6094379124341003,other,0.379,0.054,0.567,0.9957
Closer,"The Chainsmokers, Halsey",1.0986122886681098,10.241137666615815,0.0,21.675396290164706,5.755742213586912,5.075173815233827,7.687080155783135,0.0,3.8066624897703196,95,Major,75,64,52,3.7376696182833684,0,2.4849066497880004,1.3862943611198906,other,0.082,0.084,0.834,0.0772
O.O,NMIXX,0.6931471805599453,5.673323267171493,0.0,18.7240709255311,2.302585092994046,4.204692619390966,2.3978952727983707,0.0,0.0,200,Minor,39,28,77,1.6094379124341003,0,1.9459101490553132,3.4011973816621555,pop,0.161,0.054,0.786,0.9858
Somebody That I Used To Know,"Gotye, Kimbra",1.0986122886681098,10.664270016810953,0.0,21.099740964943045,5.384495062789089,4.919980925828125,8.780941113572387,0.6931471805599453,0.0,129,Major,86,75,52,4.007333185232471,0,2.3978952727983707,1.6094379124341003,other,0.268,0.095,0.637,0.9889
Tom's Diner,"AnnenMayKantereit, Giant Rooks",1.0986122886681098,7.8655717576847906,0.0,19.283031304707254,2.772588722239781,3.8918202981106265,3.9318256327243257,0.0,1.3862943611198906,98,Minor,68,33,43,3.6635616461296463,0,3.6109179126442243,2.70805020110221,other,0.319,0.02,0.662,0.9923
First Class,Jack Harlow,0.6931471805599453,9.075436609511382,0.0,20.35873914714099,5.099866427824199,3.4965075614664802,4.927253685157205,2.772588722239781,2.5649493574615367,107,Major,91,32,56,1.3862943611198906,0,2.4849066497880004,2.3978952727983707,other,0.202,0.042,0.756,0.9857
Plan A,Paulo Londra,0.6931471805599453,7.00850518208228,0.0,19.298900269417135,3.4965075614664802,0.0,2.995732273553991,0.0,0.0,174,Major,58,56,83,1.791759469228055,0,2.0794415416798357,1.6094379124341003,other,0.102,0.243,0.654,-0.9984
When You're Gone,Shawn Mendes,0.6931471805599453,7.646353722445999,0.0,19.35724635237978,4.330733340286331,2.4849066497880004,3.8066624897703196,0.0,2.70805020110221,147,Major,60,58,69,1.0986122886681098,0,4.07753744390572,1.6094379124341003,other,0.263,0.115,0.621,0.9871
In My Head,Lil Tjay,0.6931471805599453,7.078341579557671,0.0,19.06768628490323,3.091042453358316,0.0,3.4657359027997265,0.0,0.0,143,Major,68,41,55,2.833213344056216,0,2.3978952727983707,2.5649493574615367,other,0.144,0.351,0.505,-0.9976
Wait a Minute!,Willow,0.6931471805599453,9.391494581018131,0.0,20.64443181118917,4.382026634673881,4.394449154672439,5.5254529391317835,1.3862943611198906,2.3978952727983707,101,Minor,76,63,71,1.3862943611198906,0,2.3978952727983707,1.3862943611198906,other,0.165,0.07,0.765,0.9612
LOVE DIVE,IVE,0.6931471805599453,6.625392368007956,2.1972245773362196,19.538347223044894,3.367295829986474,4.8283137373023015,2.6390573296152584,0.0,0.6931471805599453,118,Minor,70,54,71,0.0,0,3.5263605246161616,1.6094379124341003,pop,0.39,0.05,0.56,0.9983
Chance,Paulo Londra,0.6931471805599453,5.420534999272286,0.0,18.310492069248106,2.4849066497880004,0.0,2.0794415416798357,0.0,0.0,138,Minor,72,22,46,3.2188758248682006,0,2.302585092994046,1.9459101490553132,other,0.221,0.248,0.531,-0.7709
Cool for the Summer,Demi Lovato,0.6931471805599453,9.131729971394272,0.0,20.333757523331776,5.049856007249537,1.791759469228055,6.359573868672378,0.0,1.9459101490553132,114,Minor,59,30,62,0.6931471805599453,0,2.1972245773362196,1.6094379124341003,other,0.27,0.14,0.59,0.9595
psychofreak (feat. WILLOW),"Camila Cabello, Willow",1.0986122886681098,6.823286122355687,0.0,18.13932806522728,3.2188758248682006,0.0,3.970291913552122,0.0,0.0,180,Minor,63,45,64,3.5553480614894135,0,2.302585092994046,2.1972245773362196,other,0.16,0.09,0.75,0.9866
Angel Baby,Troye Sivan,0.6931471805599453,7.580699752224563,2.302585092994046,19.82884258194165,3.970291913552122,3.258096538021482,3.4965075614664802,0.0,2.3978952727983707,145,Major,56,41,57,0.6931471805599453,0,2.6390573296152584,1.3862943611198906,other,0.202,0.084,0.715,0.9735
Vampiro,"Matuê, TETO, WIU",1.3862943611198906,6.293419278846481,1.6094379124341003,19.050742171595783,3.295836866004329,1.3862943611198906,3.6888794541139363,0.0,0.0,115,Minor,78,63,64,0.6931471805599453,0,2.0794415416798357,1.6094379124341003,other,0.314,0.305,0.381,-0.3818
Right On,Lil Baby,0.6931471805599453,7.018401799069201,0.0,18.438324650730273,3.4657359027997265,2.302585092994046,2.772588722239781,0.0,0.6931471805599453,166,Major,70,22,61,1.0986122886681098,0,2.3978952727983707,3.5553480614894135,other,0.321,0.02,0.658,0.9967
That's Hilarious,Charlie Puth,0.6931471805599453,6.532334292222349,1.0986122886681098,18.80160129034342,2.4849066497880004,1.9459101490553132,2.5649493574615367,0.0,2.772588722239781,108,Major,71,55,44,4.31748811353631,0,2.4849066497880004,1.9459101490553132,other,0.197,0.103,0.7,0.93
Falling,Harry Styles,0.6931471805599453,8.93022956502072,0.0,20.746188229963717,4.8283137373023015,3.2188758248682006,5.541263545158426,0.0,2.1972245773362196,110,Major,57,6,27,4.442651256490317,0,2.302585092994046,1.3862943611198906,other,0.188,0.105,0.706,0.9081
MANIAC,Stray Kids,0.6931471805599453,6.480044561926653,0.0,19.173204666874476,1.9459101490553132,5.241747015059643,3.044522437723423,0.0,0.0,120,Major,58,71,80,2.772588722239781,0,2.0794415416798357,3.7376696182833684,pop,0.162,0.383,0.455,-0.9967
There's Nothing Holdin' Me Back,Shawn Mendes,0.6931471805599453,9.424079843215099,0.0,21.262382079926375,5.438079308923196,4.060443010546419,7.223295679562314,1.0986122886681098,4.276666119016055,122,Major,86,97,80,3.6109179126442243,0,2.302585092994046,1.9459101490553132,other,0.194,0.084,0.722,0.9705
IDGAF (with blackbear),"Blackbear, BoyWithUke",1.0986122886681098,6.439350371100098,0.0,19.10197695839571,2.3978952727983707,1.0986122886681098,2.6390573296152584,0.0,0.6931471805599453,98,Major,78,83,75,3.7376696182833684,0,3.332204510175204,2.1972245773362196,other,0.134,0.07,0.796,0.9743
Golden,Harry Styles,0.6931471805599453,9.039552050995901,0.6931471805599453,20.508853884033574,4.454347296253507,3.2188758248682006,5.303304908059076,0.0,1.0986122886681098,140,Minor,45,25,84,3.091042453358316,0,2.6390573296152584,1.9459101490553132,other,0.146,0.059,0.795,0.8706
Get Lucky - Radio Edit,"Pharrell Williams, Nile Rodgers, Daft Punk",1.3862943611198906,10.876139714076032,0.0,20.65478956128657,5.318119993844216,0.6931471805599453,9.013838751608395,0.0,0.0,116,Minor,79,87,81,1.6094379124341003,0,2.3978952727983707,1.6094379124341003,other,0.167,0.0,0.833,0.9918
Ain't Shit,Doja Cat,0.6931471805599453,8.142354276849835,0.0,20.02953967080666,3.4965075614664802,1.9459101490553132,3.8501476017100584,0.0,0.6931471805599453,124,Major,86,62,49,3.9512437185814275,0,3.58351893845611,3.091042453358316,other,0.121,0.3,0.579,-0.9948
Still Life,BIGBANG,0.6931471805599453,5.204006687076795,0.0,17.802810724635265,2.833213344056216,2.70805020110221,2.0794415416798357,0.0,0.0,118,Major,68,24,58,3.8066624897703196,0,1.9459101490553132,1.3862943611198906,other,0.192,0.074,0.734,0.9853
Photograph,Ed Sheeran,0.6931471805599453,9.840494503208207,1.3862943611198906,21.528253065431628,5.43372200355424,4.663439094112067,7.805474625270857,0.0,4.442651256490317,108,Major,61,20,38,4.127134385045092,0,2.3978952727983707,1.791759469228055,other,0.15,0.11,0.739,0.818
Love Yourself,Justin Bieber,0.6931471805599453,10.031484910599483,1.791759469228055,21.476241898334305,5.66988092298052,4.477336814478207,7.796057974316123,0.0,3.6109179126442243,100,Major,61,53,38,4.442651256490317,0,3.367295829986474,3.8066624897703196,other,0.365,0.064,0.571,0.9975
N95,Kendrick Lamar,0.6931471805599453,8.620291149419804,0.0,19.523424785163,3.970291913552122,2.833213344056216,4.189654742026425,0.0,5.332718793265369,140,Minor,81,39,66,3.6635616461296463,0,2.5649493574615367,2.70805020110221,hip-hop,0.107,0.265,0.628,-0.9979
About Damn Time,Lizzo,0.6931471805599453,9.107421317968342,0.0,20.400156185583178,5.493061443340548,3.912023005428146,5.60947179518496,3.091042453358316,3.2188758248682006,109,Minor,84,72,74,2.3978952727983707,0,3.5553480614894135,2.0794415416798357,other,0.297,0.193,0.51,0.872
Die Hard,"Kendrick Lamar, Blxst, Amanda Reifer",1.3862943611198906,8.439880088313567,0.0,19.28505106694904,3.6635616461296463,2.6390573296152584,3.4965075614664802,0.0,0.0,101,Minor,78,40,74,3.6109179126442243,0,2.8903717578961645,3.332204510175204,hip-hop,0.236,0.172,0.592,0.9566
United In Grief,Kendrick Lamar,0.6931471805599453,7.853993087224244,0.0,18.87110852930962,1.6094379124341003,1.791759469228055,2.5649493574615367,0.0,3.9512437185814275,87,Major,52,32,83,3.2188758248682006,0,2.8903717578961645,3.784189633918261,hip-hop,0.121,0.103,0.776,-0.1531
Rich Spirit,Kendrick Lamar,0.6931471805599453,8.156797046675651,0.0,18.972852528199628,3.044522437723423,2.3978952727983707,3.5263605246161616,0.0,0.0,96,Minor,85,41,43,3.6888794541139363,0,2.5649493574615367,3.091042453358316,hip-hop,0.194,0.249,0.557,-0.988
Cooped Up (with Roddy Ricch),"Post Malone, Roddy Ricch",1.0986122886681098,7.987184748233473,0.0,19.42008504020484,3.7612001156935624,3.367295829986474,3.784189633918261,0.0,0.0,125,Major,50,39,78,1.6094379124341003,0,2.4849066497880004,3.5263605246161616,other,0.134,0.129,0.737,0.4019
Silent Hill,"Kendrick Lamar, Kodak Black",1.0986122886681098,8.015987811027237,0.0,18.629455297909495,3.1354942159291497,0.0,3.1780538303479458,0.0,0.0,140,Minor,92,78,57,3.8501476017100584,0,2.70805020110221,2.302585092994046,hip-hop,0.199,0.226,0.575,-0.9702
Count Me Out,Kendrick Lamar,0.6931471805599453,7.912056888179006,0.0,18.65330802222757,1.3862943611198906,2.0794415416798357,2.6390573296152584,0.0,0.6931471805599453,134,Major,78,51,43,4.248495242049359,0,2.70805020110221,2.302585092994046,hip-hop,0.243,0.231,0.526,0.9628
We Cry Together,"Kendrick Lamar, Taylour Paige",1.0986122886681098,7.400009517162692,0.0,18.048103526439036,1.6094379124341003,0.6931471805599453,1.9459101490553132,0.0,0.0,108,Major,65,52,69,3.4657359027997265,0,2.1972245773362196,3.6109179126442243,hip-hop,0.08,0.522,0.398,-0.9999
Savior,"Kendrick Lamar, Sam Dew, Baby Keem",1.3862943611198906,7.73718007783463,0.0,18.27191261384562,2.302585092994046,0.0,2.1972245773362196,0.0,0.0,123,Major,61,66,71,3.9889840465642745,0,3.4965075614664802,3.8501476017100584,other,0.261,0.224,0.514,0.811
Worldwide Steppers,Kendrick Lamar,0.6931471805599453,7.300472814267799,0.0,17.938439985522134,0.6931471805599453,0.0,1.791759469228055,0.0,0.0,72,Minor,56,56,47,4.343805421853684,0,2.1972245773362196,3.6109179126442243,hip-hop,0.099,0.365,0.536,-0.9994
Purple Hearts,"Kendrick Lamar, Ghostface Killah, Summer Walker",1.3862943611198906,7.744569809354496,0.0,18.157130177106374,2.0794415416798357,0.0,2.0794415416798357,0.0,0.0,138,Minor,57,71,82,2.995732273553991,0,2.772588722239781,3.4011973816621555,hip-hop,0.374,0.148,0.477,0.9991
Dua Lipa,Jack Harlow,0.6931471805599453,7.597396320212795,0.0,18.829480060737257,3.58351893845611,0.0,1.3862943611198906,0.0,0.0,158,Major,83,41,65,0.0,100,2.4849066497880004,2.1972245773362196,pop,0.108,0.11,0.782,-0.3612
House Of Memories,Panic! At The Disco,0.6931471805599453,7.989221408815276,0.0,20.183463471592034,2.3978952727983707,1.0986122886681098,5.017279836814924,0.0,0.0,110,Minor,51,48,82,0.0,0,1.791759469228055,1.3862943611198906,other,0.152,0.119,0.729,0.8153
Mr. Morale,"Kendrick Lamar, Tanna Leone",1.0986122886681098,7.528869256642251,0.0,17.88773605401609,0.6931471805599453,0.0,1.3862943611198906,0.0,0.0,174,Major,73,26,54,3.4339872044851463,0,3.5553480614894135,3.4965075614664802,hip-hop,0.154,0.093,0.753,0.936
That That (prod. & feat. SUGA of BTS),"PSY, Suga",1.0986122886681098,6.688354713946762,0.0,19.172611775502148,2.833213344056216,4.406719247264253,3.1780538303479458,0.0,0.0,130,Major,91,91,96,1.3862943611198906,0,1.3862943611198906,2.302585092994046,pop,0.299,0.0,0.701,0.9972
In The Stars,Benson Boone,0.6931471805599453,7.707512194600341,2.1972245773362196,19.761453595526103,3.8918202981106265,3.713572066704308,4.477336814478207,0.6931471805599453,5.351858133476067,78,Major,36,30,54,3.5553480614894135,0,2.70805020110221,1.791759469228055,other,0.156,0.143,0.701,0.5859
Rich - Interlude,Kendrick Lamar,0.6931471805599453,7.00669522683704,0.0,17.534193638716747,0.0,0.0,0.0,0.0,0.0,104,Major,44,74,42,4.48863636973214,0,2.302585092994046,2.302585092994046,hip-hop,0.149,0.124,0.727,0.5106
SUPERMODEL,Måneskin,0.6931471805599453,7.725771441587952,0.0,19.26077223788464,4.543294782270004,2.5649493574615367,5.159055299214529,2.4849066497880004,1.3862943611198906,121,Major,64,80,88,0.0,0,2.5649493574615367,1.9459101490553132,other,0.273,0.189,0.538,0.9423
Thousand Miles,The Kid Laroi,0.6931471805599453,7.62608275807238,0.0,19.31571163034346,3.970291913552122,2.302585092994046,3.8501476017100584,0.0,0.6931471805599453,81,Major,38,20,66,2.302585092994046,0,2.302585092994046,2.1972245773362196,other,0.128,0.105,0.767,-0.0
Crown,Kendrick Lamar,0.6931471805599453,7.309212365692763,0.0,17.564675093904526,1.0986122886681098,0.0,2.3978952727983707,0.0,0.0,170,Minor,37,14,24,4.394449154672439,0,2.4849066497880004,1.6094379124341003,other,0.145,0.042,0.813,0.9887
Auntie Diaries,Kendrick Lamar,0.6931471805599453,7.343426229147367,0.0,17.447242483473136,0.6931471805599453,0.0,1.6094379124341003,0.0,0.0,78,Major,43,60,38,4.343805421853684,1,3.8918202981106265,3.6635616461296463,hip-hop,0.188,0.123,0.689,0.982
PUFFIN ON ZOOTIEZ,Future,0.6931471805599453,7.762596048540069,0.0,19.35370559614528,3.367295829986474,3.7612001156935624,3.1780538303479458,0.0,0.0,125,Major,88,28,66,1.9459101490553132,0,2.6390573296152584,3.4657359027997265,hip-hop,0.127,0.218,0.655,-0.9945
Savior - Interlude,Kendrick Lamar,0.6931471805599453,7.085901464365611,0.0,17.428900466760876,0.0,0.0,1.3862943611198906,0.0,0.0,118,Minor,66,83,43,4.442651256490317,0,2.995732273553991,2.995732273553991,hip-hop,0.16,0.106,0.734,0.9217
Mother I Sober (feat. Beth Gibbons of Portishead),"Kendrick Lamar, Beth Gibbons",1.0986122886681098,7.544861068658458,0.0,17.323511064223425,1.3862943611198906,0.0,1.0986122886681098,0.0,0.0,140,Minor,49,50,37,4.477336814478207,0,2.4849066497880004,3.58351893845611,hip-hop,0.189,0.171,0.641,0.7551
Where Did You Go?,"MNEK, Jax Jones",1.0986122886681098,8.418918622147897,0.0,19.522564681602383,4.912654885736052,4.31748811353631,4.787491742782046,0.6931471805599453,2.9444389791664403,127,Major,77,53,78,2.995732273553991,0,3.4011973816621555,1.6094379124341003,other,0.442,0.008,0.549,0.9986
I Tried to Tell Y'all,"Ugly Dray, Tesla Jnr",1.0986122886681098,7.4133673356952405,0.0,18.61194444202898,2.772588722239781,1.3862943611198906,1.3862943611198906,0.0,0.0,96,Major,71,37,52,4.143134726391533,0,2.4849066497880004,3.6109179126442243,other,0.138,0.178,0.684,-0.9992
SloMo,Chanel,0.6931471805599453,7.10002716662926,0.0,18.000912801224086,3.4657359027997265,0.0,2.995732273553991,0.0,1.0986122886681098,105,Minor,73,59,81,2.6390573296152584,0,2.302585092994046,1.9459101490553132,other,0.41,0.063,0.527,0.9987
FEARLESS,LE SSERAFIM,0.6931471805599453,6.4457198193855785,0.0,19.25140423230129,2.9444389791664403,4.330733340286331,2.302585092994046,0.0,0.0,104,Major,86,43,62,1.791759469228055,0,2.6390573296152584,2.70805020110221,pop,0.44,0.056,0.503,0.9979
10 Things I Hate About You,Leah Kate,0.6931471805599453,7.171656822768514,0.0,19.038839634223024,3.1780538303479458,0.6931471805599453,2.772588722239781,0.0,0.0,154,Major,54,45,79,0.6931471805599453,0,2.8903717578961645,1.791759469228055,other,0.193,0.32,0.487,-0.9873
SPACE MAN,Sam Ryder,0.6931471805599453,7.1929342212158,0.0,17.81705602663102,3.7612001156935624,3.9512437185814275,3.4965075614664802,0.0,0.0,80,Major,47,33,83,2.9444389791664403,0,2.3978952727983707,1.791759469228055,other,0.124,0.078,0.798,0.9839
With you,"HA SUNG WOON, Jimin",1.0986122886681098,5.840641657373398,1.0986122886681098,19.298563411264908,1.6094379124341003,3.58351893845611,2.4849066497880004,0.6931471805599453,0.6931471805599453,150,Major,53,14,43,4.174387269895637,0,2.6390573296152584,1.3862943611198906,other,0.244,0.055,0.701,0.9712
Iris,The Goo Goo Dolls,0.6931471805599453,9.480520169291822,2.302585092994046,20.973979892039395,4.927253685157205,1.791759469228055,6.368187186350492,0.0,0.0,156,Minor,32,49,72,0.0,0,2.302585092994046,1.6094379124341003,other,0.204,0.141,0.655,-0.1531
The Heart Part 5,Kendrick Lamar,0.6931471805599453,7.986164860332727,0.0,18.08413505463357,3.4011973816621555,0.0,3.4339872044851463,0.0,0.0,98,Minor,76,79,81,2.9444389791664403,0,1.9459101490553132,3.5553480614894135,hip-hop,0.245,0.13,0.625,0.9916
This Love (Taylor's Version),Taylor Swift,0.6931471805599453,7.30854279753919,0.0,18.699614481064845,3.295836866004329,1.0986122886681098,2.772588722239781,0.0,1.0986122886681098,144,Major,47,7,50,3.4965075614664802,0,2.0794415416798357,1.6094379124341003,other,0.679,0.071,0.251,0.9998
Good Looking,Suki Waterhouse,0.6931471805599453,7.725330037917135,0.0,19.03427925394901,2.4849066497880004,1.9459101490553132,3.258096538021482,0.0,0.6931471805599453,150,Major,37,27,56,2.1972245773362196,0,2.6390573296152584,1.3862943611198906,other,0.204,0.05,0.746,0.9648
Flowers,Lauren Spencer Smith,0.6931471805599453,6.687108607866515,0.0,19.034927726426066,3.7612001156935624,2.302585092994046,3.2188758248682006,0.6931471805599453,0.6931471805599453,138,Major,70,31,44,4.442651256490317,0,2.302585092994046,3.6888794541139363,other,0.622,0.026,0.352,0.9995
Yet To Come,BTS,0.6931471805599453,6.721425700790643,0.0,19.525959568474775,3.4965075614664802,4.709530201312334,3.295836866004329,0.0,0.0,172,Major,56,68,89,1.6094379124341003,0,3.5263605246161616,2.995732273553991,pop,0.225,0.024,0.751,0.9974
Run BTS,BTS,0.6931471805599453,6.602587892189336,0.0,19.617269805418516,1.791759469228055,4.890349128221754,2.8903717578961645,0.0,1.3862943611198906,77,Major,72,70,82,1.0986122886681098,0,1.6094379124341003,2.8903717578961645,pop,0.178,0.03,0.792,0.9946
Music For a Sushi Restaurant,Harry Styles,0.6931471805599453,8.400659375160286,0.6931471805599453,19.62884546888934,4.394449154672439,2.4849066497880004,4.204692619390966,0.0,0.6931471805599453,107,Major,72,36,72,3.295836866004329,36,2.4849066497880004,1.6094379124341003,other,0.327,0.06,0.612,0.9925
Matilda,Harry Styles,0.6931471805599453,8.076826031298808,1.3862943611198906,19.718729673313803,3.4011973816621555,2.3978952727983707,4.382026634673881,0.0,0.0,114,Major,51,39,29,4.51085950651685,0,2.3978952727983707,1.6094379124341003,other,0.107,0.174,0.719,-0.9427
For Youth,BTS,0.6931471805599453,5.793013608384144,0.0,18.556489823178254,1.791759469228055,3.713572066704308,2.5649493574615367,0.0,0.0,117,Major,63,29,51,3.784189633918261,0,3.258096538021482,1.6094379124341003,pop,0.122,0.034,0.845,0.9821
Daylight,Harry Styles,0.6931471805599453,7.9287663216266955,0.0,19.488260482111905,3.091042453358316,2.4849066497880004,3.713572066704308,0.0,0.0,146,Major,69,63,45,3.8918202981106265,0,2.9444389791664403,1.6094379124341003,other,0.218,0.262,0.52,-0.836
Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,0.6931471805599453,8.428799040653642,0.0,19.921421096763517,4.382026634673881,2.6390573296152584,4.543294782270004,0.0,2.8903717578961645,160,Minor,80,74,60,2.1972245773362196,0,2.70805020110221,3.295836866004329,other,0.046,0.125,0.829,-0.9612
Cash In Cash Out,"Pharrell Williams, Tyler, The Creator, 21 Savage",1.6094379124341003,7.746732907753622,0.0,18.733127414208397,3.5553480614894135,0.0,3.4011973816621555,0.0,0.0,120,Major,88,15,56,0.6931471805599453,0,2.1972245773362196,1.9459101490553132,other,0.186,0.1,0.714,0.9901
Potion (with Dua Lipa & Young Thug),"Calvin Harris, Dua Lipa, Young Thug",1.3862943611198906,8.290041618704489,0.0,19.065818946637396,4.30406509320417,3.828641396489095,4.787491742782046,0.0,0.0,100,Minor,82,76,70,2.833213344056216,0,2.1972245773362196,1.791759469228055,dance,0.135,0.14,0.725,-0.5423
Little Freak,Harry Styles,0.6931471805599453,7.741967899820685,0.0,19.42569523085966,3.044522437723423,1.3862943611198906,3.6888794541139363,0.0,0.0,142,Major,56,40,54,4.290459441148391,0,2.3978952727983707,1.6094379124341003,other,0.143,0.132,0.724,0.34
La Llevo Al Cielo (Ft. Ñengo Flow),"Nengo Flow, Anuel Aa, Chris Jedi, Chencho Corleone",1.6094379124341003,8.177515823846075,1.3862943611198906,19.624092819099076,3.6109179126442243,0.6931471805599453,3.4657359027997265,0.0,0.6931471805599453,170,Minor,80,77,85,2.4849066497880004,0,2.8903717578961645,2.70805020110221,latin urban,0.049,0.054,0.897,-0.3182
True Love,"Kanye West, XXXTENTACION",1.0986122886681098,7.6638772587034705,0.0,19.08801100224762,3.1780538303479458,0.6931471805599453,3.8066624897703196,0.6931471805599453,0.0,84,Minor,71,39,86,1.0986122886681098,0,3.9512437185814275,3.258096538021482,hip-hop,0.228,0.203,0.569,0.8834
Satellite,Harry Styles,0.6931471805599453,8.09925056179696,1.791759469228055,19.556853374530256,3.784189633918261,3.367295829986474,4.382026634673881,0.0,5.342334251964811,139,Major,58,30,46,2.70805020110221,0,2.302585092994046,1.3862943611198906,other,0.034,0.124,0.842,-0.8555
Pass The Dutchie,Musical Youth,0.6931471805599453,8.580918882296782,0.0,19.09320928887186,4.007333185232471,4.343805421853684,6.803505257608338,0.0,0.0,151,Major,73,88,67,3.044522437723423,0,3.4965075614664802,1.791759469228055,international,0.123,0.022,0.855,0.9897
Love Of My Life,Harry Styles,0.6931471805599453,7.56734567601324,0.0,19.269425830887567,2.6390573296152584,1.0986122886681098,3.4657359027997265,0.0,0.0,118,Major,56,20,54,4.219507705176107,0,1.9459101490553132,1.791759469228055,rock,0.261,0.066,0.673,0.9783
Grapejuice,Harry Styles,0.6931471805599453,7.594381242551817,0.0,19.111765223606753,2.0794415416798357,0.6931471805599453,2.772588722239781,0.0,0.0,183,Major,65,88,72,3.6109179126442243,196,3.044522437723423,1.3862943611198906,other,0.032,0.096,0.872,-0.4585
So Good,Halsey,0.6931471805599453,6.964135612418245,0.0,18.33491873889976,3.9512437185814275,2.70805020110221,2.995732273553991,0.0,0.0,83,Minor,63,29,62,1.6094379124341003,0,2.9444389791664403,1.6094379124341003,other,0.145,0.069,0.785,0.9799
Belly Dancer,"BYOR, Imanbek",1.0986122886681098,8.540128162698734,2.6390573296152584,19.765725896913416,4.700480365792417,3.6635616461296463,5.71042701737487,0.6931471805599453,3.5263605246161616,122,Major,85,42,80,1.9459101490553132,0,2.8903717578961645,2.70805020110221,dance,0.177,0.134,0.689,0.9325
Keep Driving,Harry Styles,0.6931471805599453,7.647308832356238,0.6931471805599453,19.279599575670577,2.1972245773362196,0.6931471805599453,2.9444389791664403,0.0,0.0,165,Major,72,90,48,3.4965075614664802,0,2.9444389791664403,3.1780538303479458,other,0.114,0.083,0.803,0.4404
Cinema,Harry Styles,0.6931471805599453,7.683403681053826,0.0,19.05851006346247,2.9444389791664403,0.6931471805599453,3.367295829986474,0.0,0.0,106,Minor,83,90,64,3.58351893845611,25,2.302585092994046,1.6094379124341003,dance,0.152,0.015,0.833,0.9648
Die Young (feat. 347aidan),"Sleepy hallow, 347aidan",1.0986122886681098,6.799055862058796,0.0,18.895953852572866,2.995732273553991,0.0,2.772588722239781,0.0,0.0,77,Major,81,68,58,4.430816798843313,0,2.4849066497880004,3.5553480614894135,other,0.069,0.069,0.862,-0.2658
Only Love Can Hurt Like This,Paloma Faith,0.6931471805599453,8.546557800046141,0.0,20.193860776081994,4.51085950651685,3.1354942159291497,5.902633333401366,0.0,4.74493212836325,91,Major,57,30,89,2.3978952727983707,0,3.5263605246161616,2.1972245773362196,other,0.569,0.231,0.2,0.9987
Hold My Hand,Lady Gaga,0.6931471805599453,7.835579246669965,0.0,19.289252203847308,4.1588830833596715,2.1972245773362196,5.602118820879701,1.0986122886681098,4.663439094112067,148,Major,51,21,63,1.791759469228055,0,3.7376696182833684,1.3862943611198906,other,0.464,0.049,0.487,0.9989
Daydreaming,Harry Styles,0.6931471805599453,7.550135342488429,0.6931471805599453,19.05037203311961,2.772588722239781,0.6931471805599453,3.1780538303479458,0.0,0.0,114,Minor,71,90,81,3.4657359027997265,4,2.6390573296152584,1.3862943611198906,other,0.511,0.0,0.489,0.9969
Numb,"Marshmello, Khalid",1.0986122886681098,8.263590432617319,1.0986122886681098,19.50352605791289,4.68213122712422,4.343805421853684,4.465908118654584,0.6931471805599453,2.302585092994046,120,Minor,91,63,77,2.5649493574615367,1,2.3978952727983707,1.791759469228055,other,0.147,0.172,0.681,-0.8316
Me and Your Mama,Childish Gambino,0.6931471805599453,9.079776001955066,0.0,19.91491091780411,3.5263605246161616,4.110873864173311,4.68213122712422,0.6931471805599453,0.0,118,Major,56,25,45,0.6931471805599453,9,2.0794415416798357,1.3862943611198906,other,0.452,0.049,0.498,0.9968
Crazy What Love Can Do,"David Guetta, Ella Henderson, Becky Hill",1.3862943611198906,8.57376254290413,0.0,19.47408461582872,4.941642422609304,4.30406509320417,4.962844630259907,0.0,1.791759469228055,123,Minor,60,46,71,1.3862943611198906,0,2.833213344056216,1.6094379124341003,dance,0.399,0.016,0.585,0.9987
SLOW DANCING IN THE DARK,Joji,0.6931471805599453,9.231318778361375,0.0,20.83870334800937,3.6635616461296463,4.382026634673881,4.189654742026425,0.0,0.6931471805599453,89,Major,52,28,48,4.007333185232471,1,2.995732273553991,1.3862943611198906,other,0.231,0.073,0.695,0.9698
Boyfriends,Harry Styles,0.6931471805599453,7.325148957955575,0.0,18.73600905785703,3.295836866004329,1.0986122886681098,3.4339872044851463,0.0,0.0,118,Major,42,32,20,4.553876891600541,0,2.4849066497880004,1.6094379124341003,other,0.109,0.165,0.725,-0.4019
